geo,country_name,time,sex,age,indicator_code,indicator_label,value,unit,data_suppressed,source_dataset
LT,Lithuania,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",8.6,PC,False,hlth_ehis_cd1e
LU,Luxembourg,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",11.1,PC,False,hlth_ehis_cd1e
LU,Luxembourg,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",12.5,PC,False,hlth_ehis_cd1e
LV,Latvia,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",19.7,PC,False,hlth_ehis_cd1e
LV,Latvia,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",16.2,PC,False,hlth_ehis_cd1e
MT,Malta,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",4.5,PC,False,hlth_ehis_cd1e
MT,Malta,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",2.9,PC,False,hlth_ehis_cd1e
NL,Netherlands,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",12.4,PC,False,hlth_ehis_cd1e
NL,Netherlands,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",11.9,PC,False,hlth_ehis_cd1e
NO,Norway,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",3.6,PC,False,hlth_ehis_cd1e
NO,Norway,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",5.8,PC,False,hlth_ehis_cd1e
PL,Poland,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",9.4,PC,False,hlth_ehis_cd1e
PL,Poland,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",9.6,PC,False,hlth_ehis_cd1e
PT,Portugal,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",16.7,PC,False,hlth_ehis_cd1e
PT,Portugal,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",13.5,PC,False,hlth_ehis_cd1e
RO,Romania,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",3.6,PC,False,hlth_ehis_cd1e
RO,Romania,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",3.0,PC,False,hlth_ehis_cd1e
RS,Serbia,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",6.8,PC,False,hlth_ehis_cd1e
SE,Sweden,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",12.1,PC,False,hlth_ehis_cd1e
SE,Sweden,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",12.8,PC,False,hlth_ehis_cd1e
SI,Slovenia,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",16.0,PC,False,hlth_ehis_cd1e
SI,Slovenia,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",13.5,PC,False,hlth_ehis_cd1e
SK,Slovakia,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",10.4,PC,False,hlth_ehis_cd1e
SK,Slovakia,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",10.6,PC,False,hlth_ehis_cd1e
TR,Türkiye,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",22.1,PC,False,hlth_ehis_cd1e
TR,Türkiye,2019,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",24.1,PC,False,hlth_ehis_cd1e
UK,United Kingdom,2014,T,Y65-74,URIN,"Urinary incontinence, problems in controlling the bladder",5.7,PC,False,hlth_ehis_cd1e
AT,Austria,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",12.6,PC,False,hlth_ehis_cd1e
AT,Austria,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",14.1,PC,False,hlth_ehis_cd1e
BE,Belgium,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",13.7,PC,False,hlth_ehis_cd1e
BE,Belgium,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",13.1,PC,False,hlth_ehis_cd1e
BG,Bulgaria,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",9.6,PC,False,hlth_ehis_cd1e
BG,Bulgaria,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",8.5,PC,False,hlth_ehis_cd1e
CY,Cyprus,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",8.3,PC,False,hlth_ehis_cd1e
CY,Cyprus,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",14.4,PC,False,hlth_ehis_cd1e
CZ,Czechia,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",17.1,PC,False,hlth_ehis_cd1e
CZ,Czechia,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",10.4,PC,False,hlth_ehis_cd1e
DE,Germany,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",21.1,PC,False,hlth_ehis_cd1e
DE,Germany,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",20.1,PC,False,hlth_ehis_cd1e
DK,Denmark,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",17.6,PC,False,hlth_ehis_cd1e
DK,Denmark,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",19.0,PC,False,hlth_ehis_cd1e
EE,Estonia,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",7.9,PC,False,hlth_ehis_cd1e
EE,Estonia,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",11.3,PC,False,hlth_ehis_cd1e
EL,Greece,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",11.2,PC,False,hlth_ehis_cd1e
EL,Greece,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",6.1,PC,False,hlth_ehis_cd1e
ES,Spain,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",14.3,PC,False,hlth_ehis_cd1e
ES,Spain,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",11.5,PC,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",16.0,PC,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",15.6,PC,False,hlth_ehis_cd1e
EU28,European Union - 28 countries (2013-2020),2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",15.0,PC,False,hlth_ehis_cd1e
FI,Finland,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",24.0,PC,False,hlth_ehis_cd1e
FI,Finland,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",21.4,PC,False,hlth_ehis_cd1e
FR,France,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",14.5,PC,False,hlth_ehis_cd1e
FR,France,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",18.1,PC,False,hlth_ehis_cd1e
HR,Croatia,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",18.1,PC,False,hlth_ehis_cd1e
HR,Croatia,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",30.2,PC,False,hlth_ehis_cd1e
HU,Hungary,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",16.6,PC,False,hlth_ehis_cd1e
HU,Hungary,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",13.9,PC,False,hlth_ehis_cd1e
IE,Ireland,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",20.3,PC,False,hlth_ehis_cd1e
IE,Ireland,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",4.4,PC,False,hlth_ehis_cd1e
IS,Iceland,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",22.4,PC,False,hlth_ehis_cd1e
IS,Iceland,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",22.2,PC,False,hlth_ehis_cd1e
IT,Italy,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",14.7,PC,False,hlth_ehis_cd1e
IT,Italy,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",13.2,PC,False,hlth_ehis_cd1e
LT,Lithuania,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",19.3,PC,False,hlth_ehis_cd1e
LT,Lithuania,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",17.8,PC,False,hlth_ehis_cd1e
LU,Luxembourg,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",16.4,PC,False,hlth_ehis_cd1e
LU,Luxembourg,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",16.4,PC,False,hlth_ehis_cd1e
LV,Latvia,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",24.4,PC,False,hlth_ehis_cd1e
LV,Latvia,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",22.0,PC,False,hlth_ehis_cd1e
MT,Malta,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",8.1,PC,False,hlth_ehis_cd1e
MT,Malta,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",4.7,PC,False,hlth_ehis_cd1e
NL,Netherlands,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",16.1,PC,False,hlth_ehis_cd1e
NL,Netherlands,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",15.9,PC,False,hlth_ehis_cd1e
NO,Norway,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",6.4,PC,False,hlth_ehis_cd1e
NO,Norway,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",10.5,PC,False,hlth_ehis_cd1e
PL,Poland,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",15.4,PC,False,hlth_ehis_cd1e
PL,Poland,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",16.2,PC,False,hlth_ehis_cd1e
PT,Portugal,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",21.2,PC,False,hlth_ehis_cd1e
PT,Portugal,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",21.1,PC,False,hlth_ehis_cd1e
RO,Romania,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",5.7,PC,False,hlth_ehis_cd1e
RO,Romania,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",5.7,PC,False,hlth_ehis_cd1e
RS,Serbia,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",10.4,PC,False,hlth_ehis_cd1e
SE,Sweden,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",17.4,PC,False,hlth_ehis_cd1e
SE,Sweden,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",17.9,PC,False,hlth_ehis_cd1e
SI,Slovenia,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",21.4,PC,False,hlth_ehis_cd1e
SI,Slovenia,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",18.3,PC,False,hlth_ehis_cd1e
SK,Slovakia,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",17.2,PC,False,hlth_ehis_cd1e
SK,Slovakia,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",17.4,PC,False,hlth_ehis_cd1e
TR,Türkiye,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",28.3,PC,False,hlth_ehis_cd1e
TR,Türkiye,2019,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",29.8,PC,False,hlth_ehis_cd1e
UK,United Kingdom,2014,T,Y_GE65,URIN,"Urinary incontinence, problems in controlling the bladder",7.4,PC,False,hlth_ehis_cd1e
AT,Austria,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",17.3,PC,False,hlth_ehis_cd1e
AT,Austria,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",22.2,PC,False,hlth_ehis_cd1e
BE,Belgium,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",19.3,PC,False,hlth_ehis_cd1e
BE,Belgium,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",20.0,PC,False,hlth_ehis_cd1e
BG,Bulgaria,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",15.5,PC,False,hlth_ehis_cd1e
BG,Bulgaria,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",14.1,PC,False,hlth_ehis_cd1e
CY,Cyprus,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",15.9,PC,False,hlth_ehis_cd1e
CY,Cyprus,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",24.9,PC,False,hlth_ehis_cd1e
CZ,Czechia,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",28.3,PC,False,hlth_ehis_cd1e
CZ,Czechia,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",18.1,PC,False,hlth_ehis_cd1e
DE,Germany,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",28.9,PC,False,hlth_ehis_cd1e
DE,Germany,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",26.2,PC,False,hlth_ehis_cd1e
DK,Denmark,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",25.0,PC,False,hlth_ehis_cd1e
DK,Denmark,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",24.8,PC,False,hlth_ehis_cd1e
EE,Estonia,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",10.6,PC,False,hlth_ehis_cd1e
EE,Estonia,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",17.3,PC,False,hlth_ehis_cd1e
EL,Greece,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",16.3,PC,False,hlth_ehis_cd1e
EL,Greece,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",9.6,PC,False,hlth_ehis_cd1e
ES,Spain,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",21.5,PC,False,hlth_ehis_cd1e
ES,Spain,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",17.0,PC,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",22.6,PC,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",22.2,PC,False,hlth_ehis_cd1e
EU28,European Union - 28 countries (2013-2020),2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",21.1,PC,False,hlth_ehis_cd1e
FI,Finland,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",38.2,PC,False,hlth_ehis_cd1e
FI,Finland,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",31.6,PC,False,hlth_ehis_cd1e
FR,France,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",19.1,PC,False,hlth_ehis_cd1e
FR,France,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",24.8,PC,False,hlth_ehis_cd1e
HR,Croatia,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",24.0,PC,False,hlth_ehis_cd1e
HR,Croatia,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",37.8,PC,False,hlth_ehis_cd1e
HU,Hungary,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",21.8,PC,False,hlth_ehis_cd1e
HU,Hungary,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",18.6,PC,False,hlth_ehis_cd1e
IE,Ireland,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",28.2,PC,False,hlth_ehis_cd1e
IE,Ireland,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",6.6,PC,False,hlth_ehis_cd1e
IS,Iceland,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",29.4,PC,False,hlth_ehis_cd1e
IS,Iceland,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",26.9,PC,False,hlth_ehis_cd1e
IT,Italy,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",22.1,PC,False,hlth_ehis_cd1e
IT,Italy,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",19.8,PC,False,hlth_ehis_cd1e
LT,Lithuania,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",27.1,PC,False,hlth_ehis_cd1e
LT,Lithuania,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",26.8,PC,False,hlth_ehis_cd1e
LU,Luxembourg,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",25.2,PC,False,hlth_ehis_cd1e
LU,Luxembourg,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",25.9,PC,False,hlth_ehis_cd1e
LV,Latvia,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",29.8,PC,False,hlth_ehis_cd1e
LV,Latvia,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",28.0,PC,False,hlth_ehis_cd1e
MT,Malta,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",13.2,PC,False,hlth_ehis_cd1e
MT,Malta,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",7.5,PC,False,hlth_ehis_cd1e
NL,Netherlands,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",21.5,PC,False,hlth_ehis_cd1e
NL,Netherlands,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",21.6,PC,False,hlth_ehis_cd1e
NO,Norway,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",10.0,PC,False,hlth_ehis_cd1e
NO,Norway,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",17.0,PC,False,hlth_ehis_cd1e
PL,Poland,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",22.9,PC,False,hlth_ehis_cd1e
PL,Poland,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",26.1,PC,False,hlth_ehis_cd1e
PT,Portugal,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",25.9,PC,False,hlth_ehis_cd1e
PT,Portugal,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",29.1,PC,False,hlth_ehis_cd1e
RO,Romania,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",8.2,PC,False,hlth_ehis_cd1e
RO,Romania,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",9.3,PC,False,hlth_ehis_cd1e
RS,Serbia,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",15.9,PC,False,hlth_ehis_cd1e
SE,Sweden,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",24.3,PC,False,hlth_ehis_cd1e
SE,Sweden,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",23.7,PC,False,hlth_ehis_cd1e
SI,Slovenia,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",27.5,PC,False,hlth_ehis_cd1e
SI,Slovenia,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",23.6,PC,False,hlth_ehis_cd1e
SK,Slovakia,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",27.2,PC,False,hlth_ehis_cd1e
SK,Slovakia,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",28.5,PC,False,hlth_ehis_cd1e
TR,Türkiye,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",38.2,PC,False,hlth_ehis_cd1e
TR,Türkiye,2019,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",39.5,PC,False,hlth_ehis_cd1e
UK,United Kingdom,2014,T,Y_GE75,URIN,"Urinary incontinence, problems in controlling the bladder",9.5,PC,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,TOTAL,ALLGY,Allergy,18.6,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y15-24,ALLGY,Allergy,20.7,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y15-29,ALLGY,Allergy,21.2,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y15-44,ALLGY,Allergy,20.8,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y15-64,ALLGY,Allergy,19.8,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y25-34,ALLGY,Allergy,21.0,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y25-64,ALLGY,Allergy,19.6,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y35-44,ALLGY,Allergy,20.6,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y45-54,ALLGY,Allergy,19.1,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y45-64,ALLGY,Allergy,18.4,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y55-64,ALLGY,Allergy,17.7,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y65-74,ALLGY,Allergy,16.3,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y_GE65,ALLGY,Allergy,14.9,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y_GE75,ALLGY,Allergy,13.5,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,TOTAL,ALLGY,Allergy,14.2,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y15-24,ALLGY,Allergy,17.6,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y15-29,ALLGY,Allergy,17.4,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y15-44,ALLGY,Allergy,16.8,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y15-64,ALLGY,Allergy,15.3,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y25-34,ALLGY,Allergy,17.1,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y25-64,ALLGY,Allergy,14.8,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y35-44,ALLGY,Allergy,15.7,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y45-54,ALLGY,Allergy,14.2,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y45-64,ALLGY,Allergy,13.2,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y55-64,ALLGY,Allergy,12.0,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y65-74,ALLGY,Allergy,10.2,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y_GE65,ALLGY,Allergy,9.8,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,M,Y_GE75,ALLGY,Allergy,9.3,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,TOTAL,ALLGY,Allergy,16.5,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y15-24,ALLGY,Allergy,19.1,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y15-29,ALLGY,Allergy,19.3,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y15-44,ALLGY,Allergy,18.7,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y15-64,ALLGY,Allergy,17.6,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y25-34,ALLGY,Allergy,19.0,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y25-64,ALLGY,Allergy,17.2,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y35-44,ALLGY,Allergy,18.2,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y45-54,ALLGY,Allergy,16.6,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y45-64,ALLGY,Allergy,15.9,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y55-64,ALLGY,Allergy,15.0,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y65-74,ALLGY,Allergy,13.5,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y_GE65,ALLGY,Allergy,12.7,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,T,Y_GE75,ALLGY,Allergy,11.8,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,TOTAL,ARTHRO,Arthrosis,20.2,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y15-24,ARTHRO,Arthrosis,0.6,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y15-29,ARTHRO,Arthrosis,0.7,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y15-44,ARTHRO,Arthrosis,2.3,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y15-64,ARTHRO,Arthrosis,10.5,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y25-34,ARTHRO,Arthrosis,1.3,PC_S,False,hlth_ehis_cd1e
EU27_2020,European Union - 27 countries (from 2020),2014,F,Y25-64,ARTHRO,Arthrosis,12.5,PC_S,False,hlth_ehis_cd1e
